,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
99,600789,鲁抗医药,-0.05,-170.67,2.81,-1.88,-0.15,-3090.58,-171.07,,04-28
100,600823,世茂股份,0.18,20.0,9.03,1.99,-1.15,20741.34,16.9,,04-28
101,600485,信威集团,-0.1,-421.88,3.44,-2.95,-0.23,-1426.75,-415.21,,04-28
102,600148,长春一东,0.02,-81.82,2.24,1.1,-0.14,346.05,-78.44,,04-28
103,600898,国美通讯,0.01,-68.46,1.06,0.72,0.04,191.77,-68.54,,04-28
104,600208,新湖中宝,0.03,-37.74,1.61,2.05,-0.12,20254.4,-25.67,,04-28
105,601231,环旭电子,0.11,,2.91,4.47,0.26,10612.57,,,04-28
106,601798,*ST蓝科,0.03,,4.93,0.54,-0.18,856.22,,,04-28
107,600336,澳柯玛,0.02,36.05,1.78,1.13,-0.2,682.69,35.95,,04-28
108,601998,中信银行,0.18,5.88,3.92,4.81,-2.71,856300.0,31.64,,04-28
109,600018,上港集团,0.04,-33.17,2.03,2.01,0.07,92259.62,-27.43,,04-28
110,600811,东方集团,0.12,90.0,3.97,3.16,0.02,20584.71,90.56,,04-28
111,600490,鹏欣资源,-0.05,-475.94,0.78,-5.96,-0.1,-636.26,-463.59,,04-28
112,600115,东方航空,0.02,-73.72,1.84,1.3,0.31,26652.7,-73.68,,04-28
113,600509,天富能源,0.1,15.56,3.53,2.98,-0.24,6805.08,20.49,,04-28
114,600153,建发股份,0.17,-26.09,3.78,4.6,0.46,37954.66,-26.57,,04-28
115,600195,中牧股份,0.3,-2.61,5.05,6.17,-0.75,11795.94,-2.63,,04-28
116,600269,赣粤高速,0.1,-16.67,4.3,2.19,0.16,22235.79,-19.37,,04-28
117,600661,新南洋,-0.04,-709.38,2.33,-1.67,-0.18,-678.7,-714.4,,04-28
118,600680,*ST上普,-0.02,-9.09,3.73,-0.54,-0.17,-773.07,-8.91,,04-28
119,600323,瀚蓝环境,0.13,-1.37,4.71,2.63,0.31,4315.39,20.75,,04-28
120,600291,西水股份,-0.08,-19.35,5.36,-1.46,0.05,-2961.66,-19.36,,04-28
121,600718,东软集团,0.05,150.0,3.85,1.18,-0.54,5534.03,88.99,,04-28
122,600734,实达集团,-0.04,-30.71,0.57,-6.31,-0.04,-1300.68,-30.78,,04-28
123,600821,津劝业,0.01,0.0,1.36,0.55,-0.21,309.88,4.18,,04-28
124,600838,上海九百,0.01,-95.9,1.75,0.55,-0.07,383.7,-95.91,,04-28
125,600108,亚盛集团,0.03,65.7,1.62,1.82,0.0,4945.33,65.32,,04-28
126,600891,秋林集团,0.06,100.0,2.32,2.59,0.12,1878.05,124.49,,04-28
127,600966,博汇纸业,0.06,-51.24,6.15,0.93,-0.17,2871.81,-51.24,,04-28
128,600576,祥源文化,-0.03,-292.31,2.53,-0.99,-0.63,-544.91,-293.78,,04-28
129,601012,隆基股份,0.06,,10.01,,0.13,1245.45,-90.59,,04-28
130,600240,华业资本,0.02,-65.84,4.4,0.38,-0.09,1067.95,-65.91,,04-28
131,600635,大众公用,0.03,-13.22,2.32,1.11,-0.05,4213.71,-13.1,,04-28
132,601218,吉鑫科技,0.04,,4.96,0.71,0.47,1573.94,,,04-28
133,600652,游久游戏,0.01,25.0,1.74,0.31,0.4,302.17,28.92,,04-28
134,601398,工商银行,0.18,20.0,2.93,6.2,1.14,6133500.0,14.03,,04-28
135,600279,重庆港九,0.04,-19.93,5.01,0.86,-0.02,1471.82,-19.81,,04-28
136,601788,光大证券,0.1,-37.75,6.46,1.55,0.66,34057.99,-39.53,,04-28
137,600355,精伦电子,-0.05,-600.0,1.88,-2.76,-0.15,-1294.72,-842.37,,04-28
138,600373,中文传媒,0.28,7.69,7.02,4.13,0.03,16080.65,10.1,,04-28
139,600036,招商银行,0.54,31.71,8.21,6.8,0.13,1164300.0,32.16,,04-28
140,600438,通威股份,-0.1,17.89,1.97,-4.99,0.45,-6928.28,17.92,,04-28
141,600525,长园集团,0.03,-52.57,2.49,1.34,-0.04,2868.43,-9.42,,04-28
142,600229,城市传媒,-0.08,700.0,3.22,-2.52,0.0,-3253.27,1046.65,,04-28
143,600658,电子城,0.03,-80.0,3.42,0.93,0.23,1822.56,-79.45,,04-28
144,600678,四川金顶,-0.05,-53.18,-2.1,,-0.03,-1821.08,-53.21,,04-28
145,601669,中国电建,0.08,,2.92,2.61,-0.11,72108.48,7.15,,04-28
146,600728,佳都科技,0.01,-35.44,1.06,1.29,-0.11,431.39,-35.38,,04-28
147,600361,华联综超,0.03,-40.0,4.6,0.73,0.13,2227.26,-15.79,,04-28
148,600761,安徽合力,0.22,-12.0,6.65,3.29,0.1,9219.87,5.03,,04-28
149,600397,*ST安煤,0.26,2465.0,7.36,3.36,0.42,12698.41,5020.51,,04-28
150,600779,水井坊,0.37,48.0,3.78,10.28,0.02,18044.8,47.37,,04-28
151,600797,浙大网新,0.01,-90.0,2.24,0.34,-0.31,637.02,-92.03,,04-28
152,600815,*ST厦工,0.34,6.25,5.07,6.92,-0.78,26554.79,5.85,,04-28
153,600512,腾达建设,0.01,0.0,1.4,0.76,-0.08,834.25,1.06,,04-28
154,600175,美都能源,0.01,-66.67,1.59,0.74,0.04,1470.15,-61.07,,04-28
155,600569,安阳钢铁,-0.15,-1793.1,4.26,-3.4,0.27,-35249.9,-1790.73,,04-28
156,600980,北矿科技,-0.06,690.28,1.96,-2.86,-0.12,-739.63,690.49,,04-28
157,600609,金杯汽车,0.0,-94.12,0.32,0.47,0.03,162.41,-91.37,,04-28
158,600645,中源协和,0.01,0.0,0.49,2.55,0.02,403.39,3.42,,04-28
159,600664,哈药股份,-0.01,-105.73,3.86,-0.37,0.3,-2736.82,-108.83,,04-28
160,600327,大东方,0.12,-18.44,2.34,5.05,0.01,5999.43,-18.69,,04-28
161,601939,建设银行,0.21,10.53,3.48,6.15,0.99,5151200.0,9.17,,04-28
162,603993,洛阳钼业,0.06,20.0,,,,28143.55,5.5,,04-28
163,600008,首创股份,0.02,-30.45,2.48,1.01,-0.06,5468.88,-30.5,,04-28
164,600055,万东医疗,0.01,-78.72,2.8,0.34,-0.24,208.14,-79.38,,04-28
165,600820,隧道股份,0.1,0.0,6.65,1.45,-0.83,7096.06,1.12,,04-28
166,600837,海通证券,0.13,-7.14,5.63,2.3,1.17,104909.25,-11.48,,04-28
167,600500,中化国际,0.12,-47.83,4.45,2.64,-1.58,16843.08,-49.14,,04-28
168,600143,金发科技,0.1,-62.96,4.64,2.59,0.13,15187.28,-59.68,,04-28
169,600162,香江控股,-0.03,361.54,1.8,-1.65,0.39,-2300.29,357.79,,04-28
170,600965,福成股份,0.01,90.55,1.76,0.69,0.0,339.32,91.22,,04-28
171,600180,瑞茂通,-0.0,-53.33,0.65,-0.22,-0.01,-35.47,-50.7,,04-28
172,600580,卧龙电气,0.01,-95.49,3.6,0.2,0.09,487.61,-92.8,,04-28
173,600597,光明乳业,0.03,19.23,2.37,1.31,0.13,3238.42,20.62,,04-28
174,601118,海南橡胶,0.03,-46.57,2.34,1.11,0.11,10113.12,-46.48,,04-28
175,600634,富控互动,0.0,-106.5,1.64,0.08,-0.26,11.46,-107.63,,04-28
176,601390,中国中铁,0.04,-50.0,3.43,1.26,-0.42,91544.3,-45.12,,04-28
177,600671,天目药业,-0.06,-868.42,1.32,-4.33,-0.17,-711.79,-864.69,,04-28
178,601618,中国中冶,0.05,-16.67,2.57,1.78,-0.48,86338.7,-27.82,,04-28
179,600297,广汇汽车,0.01,-49.74,2.39,0.42,0.03,344.04,-49.69,,04-28
180,600036,招商银行,0.54,31.71,8.21,6.8,0.13,1164300.0,32.16,,04-28
181,600438,通威股份,-0.1,17.89,1.97,-4.99,0.45,-6928.28,17.92,,04-28
182,600525,长园集团,0.03,-52.57,2.49,1.34,-0.04,2868.43,-9.42,,04-28
183,601012,隆基股份,0.06,,10.01,,0.13,1245.45,-90.59,,04-28
184,600240,华业资本,0.02,-65.84,4.4,0.38,-0.09,1067.95,-65.91,,04-28
185,600635,大众公用,0.03,-13.22,2.32,1.11,-0.05,4213.71,-13.1,,04-28
186,601218,吉鑫科技,0.04,,4.96,0.71,0.47,1573.94,,,04-28
187,600652,游久游戏,0.01,25.0,1.74,0.31,0.4,302.17,28.92,,04-28
188,601398,工商银行,0.18,20.0,2.93,6.2,1.14,6133500.0,14.03,,04-28
189,600279,重庆港九,0.04,-19.93,5.01,0.86,-0.02,1471.82,-19.81,,04-28
190,601788,光大证券,0.1,-37.75,6.46,1.55,0.66,34057.99,-39.53,,04-28
191,600355,精伦电子,-0.05,-600.0,1.88,-2.76,-0.15,-1294.72,-842.37,,04-28
192,600761,安徽合力,0.22,-12.0,6.65,3.29,0.1,9219.87,5.03,,04-28
193,600397,*ST安煤,0.26,2465.0,7.36,3.36,0.42,12698.41,5020.51,,04-28
194,600779,水井坊,0.37,48.0,3.78,10.28,0.02,18044.8,47.37,,04-28
195,600797,浙大网新,0.01,-90.0,2.24,0.34,-0.31,637.02,-92.03,,04-28
196,600815,*ST厦工,0.34,6.25,5.07,6.92,-0.78,26554.79,5.85,,04-28
197,600512,腾达建设,0.01,0.0,1.4,0.76,-0.08,834.25,1.06,,04-28
198,600175,美都能源,0.01,-66.67,1.59,0.74,0.04,1470.15,-61.07,,04-28
199,600569,安阳钢铁,-0.15,-1793.1,4.26,-3.4,0.27,-35249.9,-1790.73,,04-28
200,600980,北矿科技,-0.06,690.28,1.96,-2.86,-0.12,-739.63,690.49,,04-28
201,600229,城市传媒,-0.08,700.0,3.22,-2.52,0.0,-3253.27,1046.65,,04-28
202,600658,电子城,0.03,-80.0,3.42,0.93,0.23,1822.56,-79.45,,04-28
203,600678,四川金顶,-0.05,-53.18,-2.1,,-0.03,-1821.08,-53.21,,04-28
204,601669,中国电建,0.08,,2.92,2.61,-0.11,72108.48,7.15,,04-28
205,600728,佳都科技,0.01,-35.44,1.06,1.29,-0.11,431.39,-35.38,,04-28
206,600361,华联综超,0.03,-40.0,4.6,0.73,0.13,2227.26,-15.79,,04-28
207,600008,首创股份,0.02,-30.45,2.48,1.01,-0.06,5468.88,-30.5,,04-28
208,600055,万东医疗,0.01,-78.72,2.8,0.34,-0.24,208.14,-79.38,,04-28
209,600820,隧道股份,0.1,0.0,6.65,1.45,-0.83,7096.06,1.12,,04-28
210,600837,海通证券,0.13,-7.14,5.63,2.3,1.17,104909.25,-11.48,,04-28
211,600500,中化国际,0.12,-47.83,4.45,2.64,-1.58,16843.08,-49.14,,04-28
212,600143,金发科技,0.1,-62.96,4.64,2.59,0.13,15187.28,-59.68,,04-28
213,600162,香江控股,-0.03,361.54,1.8,-1.65,0.39,-2300.29,357.79,,04-28
214,600965,福成股份,0.01,90.55,1.76,0.69,0.0,339.32,91.22,,04-28
215,600180,瑞茂通,-0.0,-53.33,0.65,-0.22,-0.01,-35.47,-50.7,,04-28
216,600609,金杯汽车,0.0,-94.12,0.32,0.47,0.03,162.41,-91.37,,04-28
217,600645,中源协和,0.01,0.0,0.49,2.55,0.02,403.39,3.42,,04-28
218,600664,哈药股份,-0.01,-105.73,3.86,-0.37,0.3,-2736.82,-108.83,,04-28
219,600327,大东方,0.12,-18.44,2.34,5.05,0.01,5999.43,-18.69,,04-28
220,601939,建设银行,0.21,10.53,3.48,6.15,0.99,5151200.0,9.17,,04-28
221,603993,洛阳钼业,0.06,20.0,,,,28143.55,5.5,,04-28
222,600015,华夏银行,0.34,0.0,9.68,3.61,-1.08,235124.83,37.68,,04-28
223,600844,丹化科技,0.2,-1020.47,1.46,14.59,0.43,15406.36,-1021.01,,04-28
224,600129,太极集团,0.08,-29.6,2.7,2.91,0.01,3352.88,-29.56,,04-28
225,600523,贵航股份,,,5.41,0.01,0.1,8.46,-99.84,,04-28
226,600895,张江高科,0.03,50.0,4.07,0.76,-0.14,4782.43,52.18,,04-28
227,600186,莲花健康,-0.06,55.56,0.75,-7.1,0.0,-5900.43,54.52,,04-28
228,600580,卧龙电气,0.01,-95.49,3.6,0.2,0.09,487.61,-92.8,,04-28
229,600597,光明乳业,0.03,19.23,2.37,1.31,0.13,3238.42,20.62,,04-28
230,601118,海南橡胶,0.03,-46.57,2.34,1.11,0.11,10113.12,-46.48,,04-28
231,600634,富控互动,0.0,-106.5,1.64,0.08,-0.26,11.46,-107.63,,04-28
232,601390,中国中铁,0.04,-50.0,3.43,1.26,-0.42,91544.3,-45.12,,04-28
233,600671,天目药业,-0.06,-868.42,1.32,-4.33,-0.17,-711.79,-864.69,,04-28
234,601618,中国中冶,0.05,-16.67,2.57,1.78,-0.48,86338.7,-27.82,,04-28
235,600297,广汇汽车,0.01,-49.74,2.39,0.42,0.03,344.04,-49.69,,04-28
236,600688,上海石化,-0.03,-120.47,2.49,-1.05,-0.38,-19012.2,-120.86,,04-28
237,600354,敦煌种业,-0.26,-358.0,5.2,-4.85,0.07,-5259.79,-357.81,,04-28
238,600100,同方股份,0.02,-63.87,4.32,0.52,-0.29,4460.22,-27.66,,04-28
239,600493,凤竹纺织,-0.09,-388.15,2.14,-4.34,0.04,-2577.38,-561.11,,04-28
240,600679,上海凤凰,-0.01,310.0,1.63,-0.75,-0.11,-434.89,303.79,,04-28
241,600305,恒顺醋业,0.04,-45.45,3.38,1.07,-0.32,456.63,-45.98,,04-28
242,600695,绿庭投资,-0.04,133.33,0.32,-12.15,-0.06,-2819.1,127.92,,04-28
243,600745,闻泰科技,-0.04,900.0,2.09,-1.87,-0.12,-1285.63,830.1,,04-28
244,600000,浦发银行,0.42,0.24,8.42,5.16,4.12,789389.8,30.29,,04-28
245,600422,昆药集团,0.1,88.48,2.71,3.88,0.05,3239.39,88.46,,04-28
246,600798,宁波海运,-0.04,-172.26,2.34,-2.0,0.1,-3673.41,-172.23,,04-28
247,600068,葛洲坝,0.12,0.83,3.35,3.71,-0.36,42287.94,1.17,,04-28
248,600477,杭萧钢构,0.01,-83.87,1.86,0.27,-0.19,230.58,-80.75,,04-28
249,600833,第一医药,0.04,-20.36,2.01,2.24,0.13,976.25,11.34,,04-28
250,600587,新华医疗,0.26,52.94,6.13,4.34,-0.09,3497.22,53.34,,04-28
251,601001,大同煤业,0.07,-56.25,6.96,1.04,0.05,11188.94,-59.35,,04-28
252,601288,农业银行,0.13,30.0,2.14,6.47,1.37,4345400.0,27.55,,04-28
253,601600,中国铝业,-0.08,-433.33,3.76,-2.14,-0.15,-108843.9,-428.66,,04-28
254,600291,西水股份,-0.08,-19.35,5.36,-1.46,0.05,-2961.66,-19.36,,04-28
255,600718,东软集团,0.05,150.0,3.85,1.18,-0.54,5534.03,88.99,,04-28
256,600734,实达集团,-0.04,-30.71,0.57,-6.31,-0.04,-1300.68,-30.78,,04-28
257,600821,津劝业,0.01,0.0,1.36,0.55,-0.21,309.88,4.18,,04-28
258,600838,上海九百,0.01,-95.9,1.75,0.55,-0.07,383.7,-95.91,,04-28
259,600108,亚盛集团,0.03,65.7,1.62,1.82,0.0,4945.33,65.32,,04-28
260,600891,秋林集团,0.06,100.0,2.32,2.59,0.12,1878.05,124.49,,04-28
261,600966,博汇纸业,0.06,-51.24,6.15,0.93,-0.17,2871.81,-51.24,,04-28
262,600576,祥源文化,-0.03,-292.31,2.53,-0.99,-0.63,-544.91,-293.78,,04-28
263,600218,全柴动力,0.05,-38.54,3.63,1.36,0.02,1384.35,-38.47,,04-28
264,000692,惠天热电,0.02,2.8,4.59,0.48,-1.16,585.6,2.7,,04-27
265,600333,长春燃气,-0.03,100.0,2.98,-0.95,0.03,-1309.58,92.59,,04-27
266,600016,民生银行,0.34,47.83,5.2,6.83,-1.61,917200.0,47.7,,04-27
267,000829,天音控股,0.04,-164.81,2.34,1.5,-1.41,3309.81,-164.27,,04-27
268,000908,景峰医药,-0.04,2.7,-0.04,,-0.02,-1055.2,0.88,,04-27
269,600826,兰生股份,0.02,-57.14,4.42,0.37,-0.07,637.71,-35.13,,04-27
270,600113,浙江东日,0.02,-50.0,1.68,1.4,-0.16,745.22,-42.84,,04-27
271,000952,广济药业,-0.05,-240.63,3.2,-1.41,0.1,-1140.64,-242.07,,04-27
272,000990,诚志股份,0.01,-41.18,5.38,0.2,0.07,308.48,-39.16,,04-27
273,600896,览海投资,-0.11,-650.0,3.51,-2.96,0.01,-6134.72,-754.64,,04-27
274,000559,万向钱潮,0.06,-44.23,2.48,2.35,0.01,9177.91,-28.2,,04-27
275,002024,苏宁易购,0.14,-12.5,3.32,4.17,-0.11,95103.2,-15.3,,04-27
276,600598,北大荒,0.08,15.38,3.32,2.28,0.99,13290.76,14.48,,04-27
277,601126,四方股份,0.02,-46.57,6.71,0.34,-0.51,919.64,-45.72,,04-27
278,000651,格力电器,0.39,17.64,7.32,5.48,6.19,117364.29,25.56,,04-27
279,002072,凯瑞德,-0.05,-10.91,1.17,-4.12,0.06,-864.94,-10.86,,04-27
280,000679,大连友谊,0.06,-47.5,3.66,1.75,-0.36,2260.08,-20.52,,04-27
281,600267,海正药业,0.2,-4.76,8.71,2.29,0.01,10435.54,2.76,,04-27
282,000700,模塑科技,0.06,44.1,3.4,1.67,0.51,1738.15,44.11,,04-27
283,600303,曙光股份,-0.04,-125.0,3.85,-1.11,-0.01,-2476.74,-152.65,,04-27
284,000768,中航飞机,0.0,-140.22,3.8,0.1,-0.56,927.88,-140.8,,04-27
285,600339,中油工程,-0.04,-124.08,2.42,-1.72,0.28,-2425.35,-126.52,,04-27
286,000815,美利云,-0.06,50.0,1.96,-3.02,-0.04,-1904.55,68.36,,04-27
287,600021,上海电力,0.08,24.19,2.91,2.85,0.49,17249.6,24.16,,04-27
288,600421,ST仰帆,-0.01,-7.41,-0.87,,0.0,-145.97,-7.88,,04-27
289,600449,宁夏建材,-0.28,370.0,15.58,-1.8,0.06,-6747.31,486.57,,04-27
290,000913,钱江摩托,0.03,-40.0,3.13,0.89,-0.27,1258.07,-46.48,,04-27
291,000932,华菱钢铁,-0.24,247.28,4.17,-5.52,0.36,-71323.9,258.45,,04-27
292,600851,海欣股份,-0.03,1606.67,2.23,-1.18,-0.02,-3086.49,1648.56,,04-27
293,600118,中国卫星,0.05,0.0,2.91,1.81,-0.27,3690.82,13.72,,04-27
294,000528,柳工,0.13,-83.95,8.43,1.57,0.29,14758.69,-75.8,,04-27
295,600530,交大昂立,0.07,-5.71,4.48,1.9,-0.05,2049.34,-1.56,,04-27
296,000546,金圆股份,0.09,15.7,0.95,10.36,-0.05,1586.44,15.63,,04-27
297,600586,金晶科技,0.01,-95.45,3.12,0.17,0.03,749.98,-89.61,,04-27
298,000629,*ST钒钛,0.09,350.0,2.65,3.55,-0.06,52611.11,343.81,,04-27
299,000659,珠海中富,-0.01,-125.0,1.79,-0.65,0.03,-1507.42,-148.8,,04-27
300,600079,人福医药,0.15,36.36,5.53,2.7,-0.23,7245.81,34.04,,04-27
301,600489,中金黄金,0.21,-3.67,4.5,4.74,0.23,41210.75,33.03,,04-27
302,600846,同济科技,0.03,0.0,2.11,1.41,-0.18,1847.22,-0.34,,04-27
303,000503,海虹控股,0.0,24.14,1.38,0.26,-0.03,326.17,48.98,,04-27
304,300232,洲明科技,0.02,-86.67,7.07,0.31,-0.16,170.72,-80.46,,04-27
305,000972,*ST中基,-0.18,56.16,0.25,-51.35,-0.17,-8552.61,56.22,,04-27
306,600565,迪马股份,0.01,20.0,1.6,0.37,0.15,431.55,22.4,,04-27
307,002362,汉王科技,-0.09,-79.07,4.23,-2.14,-0.05,-1955.29,-57.66,,04-27
