,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
32,600747,*ST大控,-0.09,84.78,0.68,-11.69,-0.07,-9032.52,84.68,,10-31
33,600006,东风汽车,0.01,-94.16,3.0,0.3,-0.4,1818.81,-94.16,,10-31
34,600388,龙净环保,0.84,2.44,11.13,7.54,1.17,18027.69,4.69,,10-31
35,600789,鲁抗医药,-0.17,-241.88,2.67,-5.99,0.07,-9667.98,-241.92,,10-31
36,600058,五矿发展,-0.48,-160.41,7.76,-5.94,5.42,-51898.42,-160.41,,10-31
37,000839,中信国安,0.07,20.58,3.67,1.9,-0.27,11020.93,20.56,,10-31
38,600433,冠豪高新,0.08,-19.09,2.41,3.25,0.03,4639.97,40.26,,10-31
39,000060,中金岭南,0.15,-57.14,2.67,5.62,0.2,30452.63,-57.43,,10-31
40,600075,新疆天业,-0.04,-114.57,4.04,-1.07,1.02,-1916.53,-114.47,,10-31
41,600823,世茂股份,0.54,10.2,10.16,5.7,-0.03,62900.46,9.41,,10-31
42,600485,信威集团,-0.13,-888.24,3.4,-3.87,-0.23,-1860.7,-888.68,,10-31
43,600503,华丽家族,0.03,-94.75,1.72,1.58,0.16,3049.15,-94.78,,10-31
44,600166,福田汽车,0.67,57.96,5.32,14.09,-0.09,155737.42,75.54,,10-31
45,600595,中孚实业,-0.02,-112.5,3.47,-0.65,0.38,-3437.93,-114.69,,10-31
46,601111,中国国航,0.35,-46.15,4.08,8.79,0.96,423600.3,-46.13,,10-31
47,600649,城投控股,0.45,15.38,4.49,10.35,-0.07,134680.55,48.86,,10-31
48,600667,太极实业,0.08,-42.22,2.18,3.67,1.79,3677.21,-42.08,,10-31
49,601699,潞安环能,1.02,-18.33,7.38,14.51,1.21,234009.37,-18.58,,10-31
50,601857,中国石油,0.48,-15.79,5.68,8.4,0.92,8695400.0,-15.94,,10-31
51,600330,天通股份,-0.13,-546.67,2.17,-6.09,-0.0,-7913.3,-543.61,,10-31
52,600352,浙江龙盛,0.31,-34.91,4.94,6.4,0.3,44840.04,-34.91,,10-31
53,600753,东方银星,0.0,-130.77,0.78,0.49,0.0,48.98,-129.53,,10-31
54,600418,江淮汽车,0.31,-26.19,4.6,6.94,2.18,40374.77,-25.92,,10-31
55,600811,东方集团,0.38,-22.13,4.35,9.22,-0.0,62983.85,-22.13,,10-31
56,000066,中国长城,0.01,-86.76,2.32,0.36,1.26,1136.33,-87.43,,10-31
57,000157,中联重科,0.9,16.05,5.25,17.89,0.02,695998.21,16.75,,10-31
58,600098,广州发展,0.27,64.17,4.6,5.54,0.91,67940.36,97.7,,10-31
59,600490,鹏欣资源,0.12,-709.14,2.76,8.3,-0.35,6395.51,-2556.91,,10-31
60,600145,*ST新亿,0.03,5880.0,0.54,0.17,-0.08,1129.72,6034.11,,10-31
61,600576,祥源文化,-0.16,50.96,2.39,-6.31,-0.3,-3414.59,50.36,,10-31
62,600985,雷鸣科化,0.23,-14.81,3.48,6.78,0.21,3025.8,-12.44,,10-31
63,000630,铜陵有色,0.48,-35.14,7.38,6.6,-0.45,67683.01,-34.62,,10-31
64,601328,交通银行,0.7,12.9,4.93,14.92,0.69,4451300.0,15.87,,10-31
65,600291,西水股份,-0.11,42.97,5.02,-2.08,0.38,-4140.83,43.11,,10-31
66,600333,长春燃气,0.12,200.0,3.13,3.88,0.27,5489.66,173.6,,10-31
67,600355,精伦电子,-0.07,-124.14,1.82,-3.86,-0.18,-1762.33,-124.59,,10-31
68,603056,德邦股份,,,,,,36184.25,,,10-31
69,600373,中文传媒,0.77,2.67,6.74,11.46,1.75,43746.8,2.46,,10-31
70,600016,民生银行,1.04,30.0,5.44,19.74,-1.7,2881000.0,34.71,,10-31
71,000155,川化股份,-0.27,58.82,2.64,-9.67,0.38,-12583.48,58.38,,10-31
72,600096,云天化,-0.53,-274.75,7.75,-6.09,0.92,-36585.11,-289.26,,10-31
73,600113,浙江东日,0.09,-63.14,1.74,5.09,-0.35,2756.97,-63.32,,10-31
74,600169,太原重工,-0.1,-145.4,2.26,-4.17,-0.25,-23324.43,-168.11,,10-31
75,600563,法拉电子,0.8,-18.37,6.23,12.98,1.0,17987.6,-18.54,,10-31
76,600187,国中水务,0.09,-10.16,2.62,3.37,0.13,3702.62,-7.78,,10-31
77,000616,海航投资,0.25,177.78,3.25,8.03,0.95,30093.94,184.52,,10-31
78,600652,游久游戏,0.04,300.0,1.76,2.23,0.26,2146.26,477.05,,10-31
79,600673,东阳光科,0.15,-51.61,3.1,4.86,0.69,12317.08,-51.47,,10-31
80,600689,上海三毛,0.13,491.55,2.14,6.03,-0.79,2528.02,489.26,,10-31
81,600779,水井坊,0.65,49.08,3.83,17.77,0.29,31739.76,48.98,,10-31
82,600797,浙大网新,0.02,-83.33,2.25,0.85,-0.35,1612.08,-84.65,,10-31
83,600815,*ST厦工,0.44,-36.23,4.96,8.93,-1.28,34890.5,-34.91,,10-31
84,600495,晋西车轴,0.3,76.47,5.19,5.86,-0.51,8952.59,78.42,,10-31
85,600512,腾达建设,0.03,14.29,1.42,2.16,-0.36,2380.33,16.88,,10-31
86,600136,当代明诚,0.01,-43.0,1.22,0.47,0.11,59.64,-36.04,,10-31
87,000540,中天金融,0.3,18.48,1.81,17.19,-1.38,38451.08,18.46,,10-31
88,600979,广安爱众,0.09,62.08,1.65,5.66,0.31,5370.5,62.03,,10-31
89,000559,万向钱潮,0.14,-36.87,2.26,5.49,0.24,21835.35,-36.78,,10-31
90,600586,金晶科技,-0.13,-200.0,2.96,-4.37,0.14,-18392.86,-200.97,,10-31
91,000584,哈工智能,-0.11,-311.11,3.83,-2.93,0.05,-4660.11,-310.99,,10-31
92,002024,苏宁易购,0.33,-32.11,3.83,9.77,0.36,235199.3,-31.28,,10-31
93,600603,广汇物流,-0.03,-62.33,-1.55,,-0.03,-579.52,-62.37,,10-31
94,002345,潮宏基,0.58,-13.43,8.01,7.4,0.77,10495.11,-13.43,,10-31
95,601058,赛轮金宇,0.32,43.33,5.09,6.33,1.3,12016.47,43.33,,10-31
96,600640,号百控股,0.24,-2068.6,4.45,5.47,0.2,12752.83,-2717.27,,10-31
97,000651,格力电器,1.79,33.7,8.21,23.51,6.11,533217.88,41.34,,10-31
98,600658,电子城,0.22,-46.34,3.46,6.39,0.67,12971.58,-45.06,,10-31
99,601919,中远海控,-0.63,34.04,2.79,-20.33,-0.52,-640279.29,34.05,,10-31
100,000014,沙河股份,-0.09,-212.0,2.67,-3.19,-0.43,-1751.13,-212.01,,10-31
101,000815,美利云,-0.26,-18.75,1.76,-14.02,-0.33,-8392.95,-17.0,,10-31
102,600403,大有能源,1.28,-7.82,6.48,20.81,0.59,106819.09,-7.82,,10-31
103,000032,深桑达A,-0.05,-166.67,3.09,-1.51,-0.07,-1095.66,-162.77,,10-31
104,600107,美尔雅,0.04,-32.76,1.44,2.73,-0.25,1397.63,-32.78,,10-31
105,600500,中化国际,0.22,-51.52,4.52,5.08,-0.37,32057.74,-52.01,,10-31
106,600873,梅花生物,0.15,-18.92,1.95,7.41,0.33,39585.1,-20.99,,10-31
107,600143,金发科技,0.24,-58.62,2.92,8.69,0.07,60819.82,-25.07,,10-31
108,600536,中国软件,0.01,-96.38,5.41,0.24,-2.05,294.55,-96.37,,10-31
109,600963,岳阳林纸,0.0,-98.29,5.37,0.05,0.07,235.22,-98.3,,10-31
110,000546,金圆股份,0.06,41.36,0.91,7.34,0.18,1094.22,41.25,,10-31
111,600575,皖江物流,0.26,8.33,3.76,8.02,-1.2,30657.57,20.75,,10-31
112,601005,重庆钢铁,-0.68,-5725.0,1.68,-14.9,1.12,-116980.6,-5973.7,,10-31
113,000609,中迪投资,0.07,-86.13,3.36,2.12,0.55,2142.72,-86.13,,10-31
114,600234,ST山水,-0.13,62.5,-0.66,,0.01,-2663.11,67.88,,10-31
115,600626,申达股份,0.17,-23.69,2.79,6.0,-0.05,11803.19,-23.7,,10-31
116,000629,*ST钒钛,0.09,7275.0,1.8,5.59,0.01,75990.71,11040.81,,10-31
117,601318,中国平安,2.03,7.98,18.47,11.55,20.32,1608500.0,10.79,,10-31
118,000659,珠海中富,0.01,-88.89,1.8,0.54,0.26,1254.03,-88.84,,10-31
119,600664,哈药股份,0.15,-71.92,4.02,3.73,0.33,28774.35,-66.67,,10-31
120,600096,云天化,-0.53,-274.75,7.75,-6.09,0.92,-36585.11,-289.26,,10-31
121,600113,浙江东日,0.09,-63.14,1.74,5.09,-0.35,2756.97,-63.32,,10-31
122,600169,太原重工,-0.1,-145.4,2.26,-4.17,-0.25,-23324.43,-168.11,,10-31
123,600563,法拉电子,0.8,-18.37,6.23,12.98,1.0,17987.6,-18.54,,10-31
124,600187,国中水务,0.09,-10.16,2.62,3.37,0.13,3702.62,-7.78,,10-31
125,000616,海航投资,0.25,177.78,3.25,8.03,0.95,30093.94,184.52,,10-31
126,600652,游久游戏,0.04,300.0,1.76,2.23,0.26,2146.26,477.05,,10-31
127,600673,东阳光科,0.15,-51.61,3.1,4.86,0.69,12317.08,-51.47,,10-31
128,600689,上海三毛,0.13,491.55,2.14,6.03,-0.79,2528.02,489.26,,10-31
129,600333,长春燃气,0.12,200.0,3.13,3.88,0.27,5489.66,173.6,,10-31
130,600355,精伦电子,-0.07,-124.14,1.82,-3.86,-0.18,-1762.33,-124.59,,10-31
131,603056,德邦股份,,,,,,36184.25,,,10-31
132,600373,中文传媒,0.77,2.67,6.74,11.46,1.75,43746.8,2.46,,10-31
133,600779,水井坊,0.65,49.08,3.83,17.77,0.29,31739.76,48.98,,10-31
134,600797,浙大网新,0.02,-83.33,2.25,0.85,-0.35,1612.08,-84.65,,10-31
135,600815,*ST厦工,0.44,-36.23,4.96,8.93,-1.28,34890.5,-34.91,,10-31
136,600495,晋西车轴,0.3,76.47,5.19,5.86,-0.51,8952.59,78.42,,10-31
137,600512,腾达建设,0.03,14.29,1.42,2.16,-0.36,2380.33,16.88,,10-31
138,600136,当代明诚,0.01,-43.0,1.22,0.47,0.11,59.64,-36.04,,10-31
139,000540,中天金融,0.3,18.48,1.81,17.19,-1.38,38451.08,18.46,,10-31
140,600979,广安爱众,0.09,62.08,1.65,5.66,0.31,5370.5,62.03,,10-31
141,000559,万向钱潮,0.14,-36.87,2.26,5.49,0.24,21835.35,-36.78,,10-31
142,600586,金晶科技,-0.13,-200.0,2.96,-4.37,0.14,-18392.86,-200.97,,10-31
143,000584,哈工智能,-0.11,-311.11,3.83,-2.93,0.05,-4660.11,-310.99,,10-31
144,002024,苏宁易购,0.33,-32.11,3.83,9.77,0.36,235199.3,-31.28,,10-31
145,600603,广汇物流,-0.03,-62.33,-1.55,,-0.03,-579.52,-62.37,,10-31
146,002345,潮宏基,0.58,-13.43,8.01,7.4,0.77,10495.11,-13.43,,10-31
147,601058,赛轮金宇,0.32,43.33,5.09,6.33,1.3,12016.47,43.33,,10-31
148,600640,号百控股,0.24,-2068.6,4.45,5.47,0.2,12752.83,-2717.27,,10-31
149,000651,格力电器,1.79,33.7,8.21,23.51,6.11,533217.88,41.34,,10-31
150,600658,电子城,0.22,-46.34,3.46,6.39,0.67,12971.58,-45.06,,10-31
151,000014,沙河股份,-0.09,-212.0,2.67,-3.19,-0.43,-1751.13,-212.01,,10-31
152,000815,美利云,-0.26,-18.75,1.76,-14.02,-0.33,-8392.95,-17.0,,10-31
153,600403,大有能源,1.28,-7.82,6.48,20.81,0.59,106819.09,-7.82,,10-31
154,000032,深桑达A,-0.05,-166.67,3.09,-1.51,-0.07,-1095.66,-162.77,,10-31
155,600107,美尔雅,0.04,-32.76,1.44,2.73,-0.25,1397.63,-32.78,,10-31
156,600500,中化国际,0.22,-51.52,4.52,5.08,-0.37,32057.74,-52.01,,10-31
157,600873,梅花生物,0.15,-18.92,1.95,7.41,0.33,39585.1,-20.99,,10-31
158,600143,金发科技,0.24,-58.62,2.92,8.69,0.07,60819.82,-25.07,,10-31
159,600536,中国软件,0.01,-96.38,5.41,0.24,-2.05,294.55,-96.37,,10-31
160,600963,岳阳林纸,0.0,-98.29,5.37,0.05,0.07,235.22,-98.3,,10-31
161,000546,金圆股份,0.06,41.36,0.91,7.34,0.18,1094.22,41.25,,10-31
162,600575,皖江物流,0.26,8.33,3.76,8.02,-1.2,30657.57,20.75,,10-31
163,601005,重庆钢铁,-0.68,-5725.0,1.68,-14.9,1.12,-116980.6,-5973.7,,10-31
164,000609,中迪投资,0.07,-86.13,3.36,2.12,0.55,2142.72,-86.13,,10-31
165,600234,ST山水,-0.13,62.5,-0.66,,0.01,-2663.11,67.88,,10-31
166,600626,申达股份,0.17,-23.69,2.79,6.0,-0.05,11803.19,-23.7,,10-31
167,000629,*ST钒钛,0.09,7275.0,1.8,5.59,0.01,75990.71,11040.81,,10-31
168,601318,中国平安,2.03,7.98,18.47,11.55,20.32,1608500.0,10.79,,10-31
169,000659,珠海中富,0.01,-88.89,1.8,0.54,0.26,1254.03,-88.84,,10-31
170,600664,哈药股份,0.15,-71.92,4.02,3.73,0.33,28774.35,-66.67,,10-31
171,600290,华仪电气,0.09,-17.1,3.59,2.61,-0.15,4880.46,-15.69,,10-31
172,601919,中远海控,-0.63,34.04,2.79,-20.33,-0.52,-640279.29,34.05,,10-31
173,600773,西藏城投,0.15,-60.53,2.01,7.9,-0.96,8912.1,-58.89,,10-31
174,600791,京能置业,0.16,-7.42,2.61,6.48,-1.34,7460.1,-7.38,,10-31
175,000880,潍柴重机,0.24,-47.83,4.19,5.98,0.13,6752.71,-46.4,,10-31
176,600095,哈高科,-0.09,-276.6,1.68,-5.28,0.07,-3299.98,-276.71,,10-31
177,600487,亨通光电,1.3,44.44,11.55,11.53,2.3,26859.12,43.54,,10-31
178,600862,中航高科,0.01,-94.74,2.02,0.28,-0.28,357.24,-94.16,,10-31
179,600129,太极集团,0.06,8.05,2.72,2.16,0.11,2463.7,8.02,,10-31
180,600096,云天化,-0.53,-274.75,7.75,-6.09,0.92,-36585.11,-289.26,,10-31
181,600113,浙江东日,0.09,-63.14,1.74,5.09,-0.35,2756.97,-63.32,,10-31
182,600169,太原重工,-0.1,-145.4,2.26,-4.17,-0.25,-23324.43,-168.11,,10-31
183,600563,法拉电子,0.8,-18.37,6.23,12.98,1.0,17987.6,-18.54,,10-31
184,600187,国中水务,0.09,-10.16,2.62,3.37,0.13,3702.62,-7.78,,10-31
185,000616,海航投资,0.25,177.78,3.25,8.03,0.95,30093.94,184.52,,10-31
186,600652,游久游戏,0.04,300.0,1.76,2.23,0.26,2146.26,477.05,,10-31
187,600673,东阳光科,0.15,-51.61,3.1,4.86,0.69,12317.08,-51.47,,10-31
188,600689,上海三毛,0.13,491.55,2.14,6.03,-0.79,2528.02,489.26,,10-31
189,600333,长春燃气,0.12,200.0,3.13,3.88,0.27,5489.66,173.6,,10-31
190,600355,精伦电子,-0.07,-124.14,1.82,-3.86,-0.18,-1762.33,-124.59,,10-31
191,603056,德邦股份,,,,,,36184.25,,,10-31
192,600373,中文传媒,0.77,2.67,6.74,11.46,1.75,43746.8,2.46,,10-31
193,600779,水井坊,0.65,49.08,3.83,17.77,0.29,31739.76,48.98,,10-31
194,600797,浙大网新,0.02,-83.33,2.25,0.85,-0.35,1612.08,-84.65,,10-31
195,600815,*ST厦工,0.44,-36.23,4.96,8.93,-1.28,34890.5,-34.91,,10-31
196,600495,晋西车轴,0.3,76.47,5.19,5.86,-0.51,8952.59,78.42,,10-31
197,600512,腾达建设,0.03,14.29,1.42,2.16,-0.36,2380.33,16.88,,10-31
198,600136,当代明诚,0.01,-43.0,1.22,0.47,0.11,59.64,-36.04,,10-31
199,000540,中天金融,0.3,18.48,1.81,17.19,-1.38,38451.08,18.46,,10-31
200,600979,广安爱众,0.09,62.08,1.65,5.66,0.31,5370.5,62.03,,10-31
201,000559,万向钱潮,0.14,-36.87,2.26,5.49,0.24,21835.35,-36.78,,10-31
202,600586,金晶科技,-0.13,-200.0,2.96,-4.37,0.14,-18392.86,-200.97,,10-31
203,000584,哈工智能,-0.11,-311.11,3.83,-2.93,0.05,-4660.11,-310.99,,10-31
204,002024,苏宁易购,0.33,-32.11,3.83,9.77,0.36,235199.3,-31.28,,10-31
205,600603,广汇物流,-0.03,-62.33,-1.55,,-0.03,-579.52,-62.37,,10-31
206,002345,潮宏基,0.58,-13.43,8.01,7.4,0.77,10495.11,-13.43,,10-31
207,601058,赛轮金宇,0.32,43.33,5.09,6.33,1.3,12016.47,43.33,,10-31
208,600640,号百控股,0.24,-2068.6,4.45,5.47,0.2,12752.83,-2717.27,,10-31
209,000651,格力电器,1.79,33.7,8.21,23.51,6.11,533217.88,41.34,,10-31
210,600658,电子城,0.22,-46.34,3.46,6.39,0.67,12971.58,-45.06,,10-31
211,000014,沙河股份,-0.09,-212.0,2.67,-3.19,-0.43,-1751.13,-212.01,,10-31
212,000815,美利云,-0.26,-18.75,1.76,-14.02,-0.33,-8392.95,-17.0,,10-31
213,600403,大有能源,1.28,-7.82,6.48,20.81,0.59,106819.09,-7.82,,10-31
214,000032,深桑达A,-0.05,-166.67,3.09,-1.51,-0.07,-1095.66,-162.77,,10-31
215,600107,美尔雅,0.04,-32.76,1.44,2.73,-0.25,1397.63,-32.78,,10-31
216,600500,中化国际,0.22,-51.52,4.52,5.08,-0.37,32057.74,-52.01,,10-31
217,600873,梅花生物,0.15,-18.92,1.95,7.41,0.33,39585.1,-20.99,,10-31
218,600143,金发科技,0.24,-58.62,2.92,8.69,0.07,60819.82,-25.07,,10-31
219,600536,中国软件,0.01,-96.38,5.41,0.24,-2.05,294.55,-96.37,,10-31
220,600963,岳阳林纸,0.0,-98.29,5.37,0.05,0.07,235.22,-98.3,,10-31
221,000546,金圆股份,0.06,41.36,0.91,7.34,0.18,1094.22,41.25,,10-31
222,600575,皖江物流,0.26,8.33,3.76,8.02,-1.2,30657.57,20.75,,10-31
223,601005,重庆钢铁,-0.68,-5725.0,1.68,-14.9,1.12,-116980.6,-5973.7,,10-31
224,000609,中迪投资,0.07,-86.13,3.36,2.12,0.55,2142.72,-86.13,,10-31
225,600234,ST山水,-0.13,62.5,-0.66,,0.01,-2663.11,67.88,,10-31
226,600626,申达股份,0.17,-23.69,2.79,6.0,-0.05,11803.19,-23.7,,10-31
227,000629,*ST钒钛,0.09,7275.0,1.8,5.59,0.01,75990.71,11040.81,,10-31
228,601318,中国平安,2.03,7.98,18.47,11.55,20.32,1608500.0,10.79,,10-31
229,000659,珠海中富,0.01,-88.89,1.8,0.54,0.26,1254.03,-88.84,,10-31
230,600664,哈药股份,0.15,-71.92,4.02,3.73,0.33,28774.35,-66.67,,10-31
231,600290,华仪电气,0.09,-17.1,3.59,2.61,-0.15,4880.46,-15.69,,10-31
232,601919,中远海控,-0.63,34.04,2.79,-20.33,-0.52,-640279.29,34.05,,10-31
233,600773,西藏城投,0.15,-60.53,2.01,7.9,-0.96,8912.1,-58.89,,10-31
234,600791,京能置业,0.16,-7.42,2.61,6.48,-1.34,7460.1,-7.38,,10-31
235,000880,潍柴重机,0.24,-47.83,4.19,5.98,0.13,6752.71,-46.4,,10-31
236,600095,哈高科,-0.09,-276.6,1.68,-5.28,0.07,-3299.98,-276.71,,10-31
237,600487,亨通光电,1.3,44.44,11.55,11.53,2.3,26859.12,43.54,,10-31
238,600862,中航高科,0.01,-94.74,2.02,0.28,-0.28,357.24,-94.16,,10-31
239,600129,太极集团,0.06,8.05,2.72,2.16,0.11,2463.7,8.02,,10-31
240,600433,冠豪高新,0.08,-19.09,2.41,3.25,0.03,4639.97,40.26,,10-31
241,000060,中金岭南,0.15,-57.14,2.67,5.62,0.2,30452.63,-57.43,,10-31
242,600075,新疆天业,-0.04,-114.57,4.04,-1.07,1.02,-1916.53,-114.47,,10-31
243,600823,世茂股份,0.54,10.2,10.16,5.7,-0.03,62900.46,9.41,,10-31
244,600485,信威集团,-0.13,-888.24,3.4,-3.87,-0.23,-1860.7,-888.68,,10-31
245,600503,华丽家族,0.03,-94.75,1.72,1.58,0.16,3049.15,-94.78,,10-31
246,600166,福田汽车,0.67,57.96,5.32,14.09,-0.09,155737.42,75.54,,10-31
247,600595,中孚实业,-0.02,-112.5,3.47,-0.65,0.38,-3437.93,-114.69,,10-31
248,601111,中国国航,0.35,-46.15,4.08,8.79,0.96,423600.3,-46.13,,10-31
249,600691,阳煤化工,-0.42,66.29,-1.94,,-0.03,-4766.54,66.31,,10-31
250,600418,江淮汽车,0.31,-26.19,4.6,6.94,2.18,40374.77,-25.92,,10-31
251,600811,东方集团,0.38,-22.13,4.35,9.22,-0.0,62983.85,-22.13,,10-31
252,000066,中国长城,0.01,-86.76,2.32,0.36,1.26,1136.33,-87.43,,10-31
253,000157,中联重科,0.9,16.05,5.25,17.89,0.02,695998.21,16.75,,10-31
254,600098,广州发展,0.27,64.17,4.6,5.54,0.91,67940.36,97.7,,10-31
255,600490,鹏欣资源,0.12,-709.14,2.76,8.3,-0.35,6395.51,-2556.91,,10-31
256,600847,*ST万里,0.05,-3068.75,0.57,8.79,-0.15,421.35,-2990.14,,10-31
257,600115,东方航空,0.32,-36.98,2.13,12.11,1.03,362975.5,-36.98,,10-31
258,600153,建发股份,0.5,-25.37,4.0,13.01,1.14,111573.38,-25.12,,10-31
259,600547,山东黄金,1.29,8.5,5.12,28.39,1.63,183567.3,8.5,,10-31
260,600898,国美通讯,0.06,-72.54,1.11,5.32,0.16,1452.28,-72.53,,10-31
261,000987,越秀金控,0.71,-2.74,5.11,14.31,0.43,25580.48,-2.71,,10-31
262,600566,济川药业,0.03,-45.0,3.83,0.91,0.1,458.32,-44.32,,10-31
263,600600,青岛啤酒,1.25,1.06,9.19,14.22,3.26,168261.01,1.11,,10-31
264,600617,国新能源,0.01,-86.54,-0.34,,-0.04,234.01,-86.59,,10-31
265,601126,四方股份,0.31,33.49,6.78,4.58,-1.05,12512.86,35.23,,10-31
266,600287,江苏舜天,0.01,129.55,1.96,0.51,-0.44,439.31,129.27,,10-31
267,600306,商业城,0.01,25.0,2.67,0.18,-0.35,83.63,26.34,,10-31
268,600696,ST匹凸,0.04,14.29,1.48,2.77,-0.16,1378.7,15.83,,10-31
269,601901,方正证券,0.06,20.0,2.31,2.43,-0.57,34643.76,57.59,,10-31
270,600730,中国高科,-0.01,-95.11,2.54,-0.2,-0.19,-152.03,-95.12,,10-31
271,601996,丰林集团,0.12,-73.91,3.32,3.71,0.04,5750.68,-28.62,,10-31
272,600746,江苏索普,-0.12,-362.17,1.35,-8.6,0.11,-3695.27,-361.28,,10-31
273,600381,青海春天,-0.04,-130.0,1.17,-3.16,-0.09,-6007.09,-170.66,,10-31
274,600764,中国海防,0.03,190.0,1.74,1.65,-0.4,954.11,354.55,,10-31
275,600781,辅仁药业,0.04,-33.39,1.43,2.81,0.28,705.33,-33.39,,10-31
276,000029,深深房A,0.06,-26.84,1.57,4.06,-0.19,6341.26,-26.86,,10-31
277,600052,浙江广厦,-0.05,-121.74,1.98,-2.1,0.05,-4203.7,-121.13,,10-31
278,600817,*ST宏盛,-0.01,-94.65,-10.22,,-0.01,-152.89,-93.66,,10-31
279,600085,同仁堂,0.34,26.79,2.86,12.13,0.57,43774.65,26.78,,10-31
280,600104,上汽集团,1.46,1.74,10.39,14.85,2.18,1613068.64,21.36,,10-31
281,600120,浙江东方,0.59,,6.7,9.13,-0.26,29899.47,,,10-31
282,600515,海航基础,-0.1,106.0,2.06,-11.86,0.21,-3328.84,126.07,,10-31
283,600138,中青旅,0.63,19.23,6.81,9.87,0.22,26296.38,19.24,,10-31
284,000955,欣龙控股,-0.02,-47.83,1.72,-1.58,-0.01,-863.26,-36.62,,10-31
285,600887,伊利股份,0.85,-4.49,4.37,21.08,1.66,136627.35,-3.66,,10-31
286,600552,凯盛科技,0.91,68.82,4.17,25.96,0.39,10611.0,68.84,,10-31
287,600960,渤海活塞,0.21,-53.93,5.61,3.8,1.8,3421.73,-53.92,,10-31
288,600177,雅戈尔,0.49,-11.87,5.6,8.85,1.53,108528.47,-12.33,,10-31
289,600571,信雅达,0.18,38.58,2.49,7.24,-0.72,3563.03,44.37,,10-31
290,600195,中牧股份,0.63,-14.02,4.98,12.27,-1.16,24721.99,-14.03,,10-31
291,600605,汇通能源,0.01,-66.67,3.19,0.45,0.35,211.39,-65.45,,10-31
292,000606,神州易桥,-0.01,-116.44,1.6,-0.75,0.08,-445.89,-116.43,,10-31
293,601166,兴业银行,2.44,40.23,12.78,20.78,6.02,2634100.0,40.2,,10-31
294,000626,远大控股,0.06,-84.55,1.95,3.05,-2.25,1183.04,-84.54,,10-31
295,600648,外高桥,0.14,-46.96,4.61,3.0,-0.19,13943.1,-46.42,,10-31
296,600275,*ST昌鱼,0.04,-267.17,0.49,9.6,-0.05,2252.95,-266.98,,10-31
297,600685,中船防务,0.07,-89.06,6.41,1.05,-0.98,4338.63,-89.39,,10-31
298,600329,中新药业,0.5,51.52,2.99,18.13,0.12,37124.38,49.97,,10-31
299,600351,亚宝药业,0.09,-25.0,2.24,4.75,-0.13,5969.19,-23.38,,10-31
