,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
73,600903,贵州燃气,,,,,,-2460.25,,,05-07
74,300388,国祯环保,,,,,,843.65,,,04-28
75,002709,天赐材料,,,,,,1320.57,55.91,,04-28
76,601200,上海环境,,,,,,868.57,28.15,,04-28
77,601968,宝钢包装,,,,,,2807.25,,,04-28
78,002831,裕同科技,0.23,,,,,3379.62,12.25,,04-28
79,000333,美的集团,,,,,,102153.54,64.7,,04-28
80,603056,德邦股份,,,,,,3457.93,-58.99,,04-28
81,603993,洛阳钼业,0.04,-33.33,2.32,1.81,0.07,21057.81,-25.18,,04-27
82,600036,招商银行,0.6,11.11,9.94,6.28,0.13,1302100.0,11.84,,04-27
83,600438,通威股份,-0.08,-18.35,2.07,-3.9,0.49,-5659.99,-18.31,,04-27
84,600467,好当家,0.04,5.88,3.96,0.91,-0.08,2616.49,4.52,,04-27
85,600826,兰生股份,0.02,40.0,4.89,0.42,-0.03,866.1,35.81,,04-27
86,000880,潍柴重机,0.06,-40.0,,1.37,,1617.8,-43.85,,04-27
87,000900,现代投资,0.21,-51.16,,2.21,,12598.66,-25.9,,04-27
88,000408,藏格控股,0.01,25.0,,0.74,,127.72,14.59,,04-27
89,600896,览海投资,-0.13,18.18,2.93,-4.4,-0.04,-7665.75,24.96,,04-27
90,600563,法拉电子,0.25,13.64,6.75,3.77,0.27,5623.85,16.19,,04-27
91,000533,万家乐,0.02,-31.19,,1.0,,1060.27,-29.47,,04-27
92,600187,国中水务,0.03,0.59,2.76,1.25,0.01,1454.49,0.8,,04-27
93,600581,八一钢铁,0.07,250.0,4.87,1.54,0.2,5714.89,238.58,,04-27
94,000552,靖远煤电,0.31,157.5,,5.1,,11108.01,441.54,,04-27
95,601011,宝泰隆,-0.09,-212.5,7.14,-1.31,0.03,-3646.96,-213.42,,04-27
96,600652,游久游戏,0.01,20.0,1.85,0.31,-0.14,316.13,4.62,,04-27
97,600279,重庆港九,0.07,54.42,6.05,1.1,0.11,2270.88,54.29,,04-27
98,600689,上海三毛,-0.2,-9850.0,1.61,-11.4,-0.47,-3910.54,-10119.46,,04-27
99,600706,曲江文旅,0.01,-133.33,3.75,0.27,-0.85,181.2,-167.86,,04-27
100,002419,天虹股份,0.23,9.52,,4.6,,18699.7,13.7,,04-27
101,600723,首商股份,0.19,2.41,4.23,4.64,-0.01,12618.09,2.45,,04-27
102,000753,漳州发展,0.05,0.0,,2.14,,1549.61,1.69,,04-27
103,600000,浦发银行,0.48,12.77,10.02,4.89,5.38,890300.0,12.78,,04-27
104,000759,中百集团,0.13,-7.14,,2.92,,8534.99,-8.99,,04-27
105,600761,安徽合力,0.2,-9.09,6.08,3.42,0.16,10494.56,13.83,,04-27
106,603333,明星电缆,0.0,,,0.07,,106.88,,,04-27
107,300567,精测电子,,,,,,488.11,86.87,,04-27
108,000807,云铝股份,-0.05,200.0,,-1.92,,-7453.33,207.01,,04-27
109,600797,浙大网新,0.01,0.0,2.19,0.66,-0.22,1213.43,90.49,,04-27
110,600449,宁夏建材,-0.14,-50.35,7.81,-1.75,0.44,-6591.97,-2.3,,04-27
111,000043,中航地产,-0.06,211.46,,-1.37,,-3989.97,523.63,,04-27
112,600530,交大昂立,0.16,140.91,4.57,3.42,-0.15,4947.0,141.39,,04-27
113,000951,中国重汽,0.04,33.33,,0.5,,1877.92,42.7,,04-27
114,600939,重庆建工,,,,,,13306.33,-20.51,,04-27
115,600175,美都能源,0.05,400.0,1.53,6.28,-0.11,6664.63,353.33,,04-27
116,600979,广安爱众,-0.01,-592.86,2.08,-0.39,0.09,-488.25,-688.47,,04-27
117,601058,赛轮金宇,0.17,468.56,5.37,3.21,-0.33,6399.9,465.5,,04-27
118,600229,城市传媒,-0.17,112.5,2.48,-6.56,-0.06,-6674.91,105.18,,04-27
119,600620,天宸股份,0.32,-1372.94,1.89,18.47,-0.02,14857.54,-1374.61,,04-27
120,600436,片仔癀,0.76,18.75,11.56,6.86,0.28,10663.07,19.13,,04-27
121,600808,马钢股份,-0.05,-17.6,2.95,-1.68,0.09,-38542.51,-17.63,,04-27
122,000036,华联控股,0.0,-97.18,,0.06,,102.53,-97.14,,04-27
123,600825,新华传媒,0.02,-32.0,2.45,0.69,-0.05,1751.77,-32.81,,04-27
124,000060,中金岭南,0.04,-2.27,,1.56,,8815.35,-2.47,,04-27
125,600487,亨通光电,0.16,-16.92,11.97,1.35,-0.55,3348.67,-17.25,,04-27
126,600844,丹化科技,-0.1,-148.51,1.2,-7.71,-0.09,-7472.72,-148.5,,04-27
127,600112,*ST天成,0.03,-7.42,2.34,1.12,-0.13,1336.36,11.4,,04-27
128,000899,赣能股份,0.19,1000.58,,8.9,,12314.46,1003.55,,04-27
129,600129,太极集团,0.03,-67.01,2.12,1.23,0.05,1106.91,-66.99,,04-27
130,000937,冀中能源,0.22,-37.03,,3.32,,50767.98,-37.03,,04-27
131,600895,张江高科,0.02,-33.33,4.25,0.59,-0.32,3849.94,-19.5,,04-27
132,600168,武汉控股,0.03,13.33,3.84,0.88,0.06,1498.3,16.35,,04-27
133,600562,国睿科技,-0.11,-747.06,3.84,-2.76,-0.09,-904.56,-736.59,,04-27
134,600186,莲花健康,-0.05,-16.07,0.81,-1.79,0.01,-4993.32,-15.37,,04-27
135,000981,银亿股份,0.08,33.33,,1.79,,6735.86,39.31,,04-27
136,600990,四创电子,-0.0,-133.33,4.02,-0.08,-1.19,-37.95,-137.41,,04-27
137,600203,福日电子,0.02,-158.65,1.77,1.14,-0.04,489.98,-159.81,,04-27
138,600634,富控互动,-0.03,-2715.38,1.87,-0.79,0.08,-295.1,-2675.29,,04-27
139,000613,大东海A,0.0,-11.11,,1.04,,87.98,-10.81,,04-27
140,600651,飞乐音响,0.02,-84.21,1.57,1.32,-0.11,1520.2,-81.44,,04-27
141,601336,新华保险,0.47,88.0,11.99,4.0,4.79,146500.0,90.76,,04-27
142,600297,广汇汽车,0.01,-46.44,2.61,0.2,0.05,183.7,-46.61,,04-27
143,601880,大连港,0.04,0.0,2.97,1.4,-0.02,18284.7,7.18,,04-27
144,600360,华微电子,0.02,100.0,2.47,0.73,0.04,1218.49,68.7,,04-27
145,600396,金山股份,0.24,94.66,3.58,6.96,1.07,8195.88,94.68,,04-27
146,600778,*ST友好,0.14,-12.34,4.8,2.84,1.41,4198.24,-12.61,,04-27
147,000826,启迪桑德,0.14,-13.58,,2.36,,9150.0,36.37,,04-27
148,000066,中国长城,0.0,0.0,,0.14,,395.45,6.44,,04-27
149,600100,同方股份,0.04,87.95,4.63,0.91,-0.46,8361.01,87.46,,04-27
150,000157,中联重科,0.08,-70.37,,1.39,,59179.49,-71.67,,04-27
151,000413,东旭光电,0.16,221.93,,14.63,,6188.24,224.95,,04-27
152,000925,众合科技,-0.01,-130.0,,-0.18,,-193.01,-129.6,,04-27
153,600884,杉杉股份,0.04,2.7,7.88,0.48,0.04,1567.69,4.31,,04-27
154,600568,中珠医疗,0.05,430.0,2.69,1.99,-0.04,1939.29,978.33,,04-27
155,600978,宜华生活,0.08,33.33,3.86,2.16,0.03,9479.68,35.16,,04-27
156,000538,云南白药,0.54,28.57,,5.13,,37506.59,29.1,,04-27
157,600191,华资实业,0.03,200.0,3.48,,-0.07,1381.68,281.04,,04-27
158,600602,云赛智联,0.01,16.25,2.05,0.45,-0.03,1086.9,16.37,,04-27
159,600246,万通地产,0.09,-592.59,2.99,3.16,-0.12,11328.18,-591.98,,04-27
160,600639,浦东金桥,0.1,22.51,4.73,2.23,-0.14,9707.24,22.51,,04-27
161,600266,北京城建,0.18,52.99,8.64,2.06,0.69,15685.79,52.95,,04-27
162,002054,德美化工,0.06,100.0,,1.09,,1853.33,77.86,,04-27
163,600657,信达地产,-0.04,-816.67,4.26,-1.01,-0.59,-6585.51,-854.71,,04-27
164,601388,怡球资源,0.08,,5.51,1.51,-0.31,3396.61,,,04-27
165,600677,航天通信,0.06,-23.19,3.26,1.74,-1.1,1837.57,-23.09,,04-27
166,000670,盈方微,-0.01,-800.0,,-1.92,,-398.96,-792.72,,04-27
167,600302,标准股份,-0.02,-710.81,3.43,-0.66,-0.02,-781.08,-712.17,,04-27
168,601727,上海电气,0.05,-29.04,2.43,2.15,-0.3,66471.6,-29.04,,04-27
169,000690,宝新能源,0.17,750.0,,7.3,,29023.76,780.19,,04-27
170,600320,振华重工,0.01,-133.33,3.25,0.17,-0.1,2408.24,-119.9,,04-27
171,000697,炼石有色,0.01,700.0,,0.76,,379.84,662.68,,04-27
172,600326,西藏天路,-0.02,-1216.67,1.92,-1.04,-0.3,-1100.98,-1215.77,,04-27
173,600716,凤凰股份,-0.01,2380.0,2.44,-0.51,-0.39,-915.63,2561.97,,04-27
174,601899,紫金矿业,0.03,-32.65,1.32,2.52,0.03,71950.79,-32.75,,04-27
175,600346,恒力股份,0.0,-127.27,2.35,0.14,0.34,78.04,-128.46,,04-27
176,600732,ST新梅,-0.01,-15.38,1.19,-0.93,-0.19,-504.8,55.74,,04-27
177,600008,首创股份,0.02,-4.82,2.61,0.91,-0.05,5212.85,-4.68,,04-27
178,600383,金地集团,0.04,33.33,5.33,0.79,-0.68,18722.95,19.68,,04-27
179,600027,华电国际,0.11,266.67,2.73,4.12,0.85,81274.8,304.56,,04-27
180,000509,华塑控股,-0.03,-439.56,,,,-771.99,-439.36,,04-27
181,600966,博汇纸业,0.0,-95.25,6.11,0.04,-0.31,137.32,-95.22,,04-27
182,000978,桂林旅游,-0.08,87.8,,-1.88,,-2766.56,85.79,,04-27
183,600200,江苏吴中,0.0,-80.0,1.49,0.09,-0.04,82.16,-75.95,,04-27
184,601007,金陵饭店,0.02,-51.16,4.38,0.47,0.01,616.33,-52.17,,04-27
185,600219,南山铝业,0.05,-50.0,8.71,0.54,-0.04,9091.97,-52.3,,04-27
186,601107,四川成渝,0.08,-21.15,3.44,2.47,0.18,25644.66,-21.16,,04-27
187,601186,中国铁建,0.13,30.0,5.97,2.22,0.11,162806.0,34.43,,04-27
188,600648,外高桥,0.03,-59.76,4.94,0.67,-0.39,3337.15,-59.7,,04-27
189,601318,中国平安,0.93,20.78,21.28,4.5,7.67,739300.0,21.92,,04-27
190,000630,铜陵有色,0.11,-45.0,,1.45,,15844.67,-44.17,,04-27
191,600685,中船防务,0.08,-33.33,6.5,1.31,-1.07,5412.18,-31.84,,04-27
192,601669,中国电建,0.08,11.98,3.31,2.58,-0.23,80782.7,12.03,,04-27
193,000680,山推股份,0.02,-67.14,,0.62,,2613.61,-47.89,,04-27
194,600329,中新药业,0.16,-20.0,3.05,5.4,0.1,11846.62,-19.96,,04-27
195,600735,新华锦,0.04,1392.59,2.23,1.83,0.12,1011.35,1671.12,,04-27
196,601999,出版传媒,0.03,0.0,3.12,1.02,-0.19,1751.35,0.97,,04-27
197,600369,西南证券,0.06,-14.29,4.54,1.27,0.31,13337.8,-16.88,,04-27
198,600387,海越股份,0.11,266.67,2.81,3.86,0.12,4086.5,257.79,,04-27
199,600769,祥龙电业,-0.14,-9.92,-1.42,,-0.06,-5176.84,-9.93,,04-27
200,603725,天安新材,,,,,,164.64,-221.55,,04-27
201,600057,象屿股份,0.02,0.0,1.81,1.37,-2.03,2122.12,44.63,,04-27
202,600432,*ST吉恩,-0.02,-90.91,3.93,-0.58,-0.35,-1876.31,-89.39,,04-27
203,000032,深桑达A,0.05,-225.0,,1.18,,1084.27,-207.56,,04-27
204,000837,秦川机床,0.01,-27.27,,0.18,,195.26,-27.18,,04-27
205,600461,洪城水业,0.07,0.0,5.14,1.29,0.15,2173.37,-1.81,,04-27
206,600822,上海物贸,0.01,-57.19,1.97,0.7,-1.06,679.21,-57.25,,04-27
207,600091,ST明科,-0.06,50.0,1.62,-3.79,-0.06,-2079.95,48.68,,04-27
208,600483,福能股份,-0.01,107.69,2.58,-0.52,-0.17,-390.5,108.43,,04-27
209,000096,广聚能源,-0.01,-33.33,,-0.36,,-653.67,-33.39,,04-27
210,600502,安徽水利,0.16,14.29,4.24,3.9,-0.69,5381.42,13.65,,04-27
211,600859,王府井,0.48,3.9,13.27,3.68,0.12,22196.18,3.74,,04-27
212,600146,商赢环球,-0.03,-161.9,1.13,-2.29,-0.14,-523.17,-162.8,,04-27
213,600170,上海建工,0.13,-48.0,5.24,2.47,-1.8,29520.95,0.77,,04-27
214,600973,宝胜股份,0.06,-28.57,6.31,0.84,-0.96,1676.12,6.57,,04-27
215,000534,万泽股份,0.03,22.58,,1.46,,1696.92,25.27,,04-27
216,600599,熊猫金控,-0.01,-104.13,2.06,-0.26,0.04,-67.64,-104.44,,04-27
217,601012,隆基股份,-0.03,-150.0,5.34,-0.55,-0.04,-1591.83,-227.81,,04-27
218,600636,*ST爱富,-0.04,-114.9,4.34,-0.84,0.83,-1385.99,-116.39,,04-27
219,601600,中国铝业,-0.07,-12.5,3.17,-2.28,-0.08,-97504.0,-10.42,,04-27
220,600317,营口港,0.07,16.67,4.39,1.65,0.02,15527.22,139.02,,04-27
221,601866,中远海发,-0.06,-52.57,2.21,-2.63,-0.06,-68891.64,-52.6,,04-27
222,601939,建设银行,0.24,14.29,4.04,6.13,-0.54,5958000.0,15.66,,04-27
223,600375,华菱星马,0.16,6.67,6.77,2.36,-0.29,6431.12,5.6,,04-27
224,000782,美达股份,0.04,-25.93,,1.41,,1474.7,-32.76,,04-27
225,600392,盛和资源,0.03,-129.44,2.44,1.09,-0.24,998.82,-171.08,,04-27
226,600775,南京熊猫,0.03,62.15,2.61,1.34,-0.22,2271.85,62.41,,04-27
227,600037,歌华有线,0.04,16.62,5.23,0.74,0.15,4095.96,16.75,,04-27
228,600062,华润双鹤,0.28,-26.42,8.42,3.42,0.02,16189.93,-26.42,,04-27
229,600079,人福医药,0.17,13.33,6.22,2.79,-0.18,8556.14,18.08,,04-27
230,600468,百利电气,0.01,-67.58,1.26,0.85,-0.02,487.38,-67.67,,04-27
231,600827,百联股份,0.22,-12.0,7.33,3.05,0.43,37995.35,-13.09,,04-27
232,600097,开创国际,0.08,100.0,4.01,2.11,0.03,1696.0,109.01,,04-27
233,600508,上海能源,0.21,-52.27,11.28,1.88,0.18,15145.2,-52.29,,04-27
234,600864,哈投股份,0.11,714.29,6.26,2.05,-0.32,6240.6,717.48,,04-27
235,600881,亚泰集团,0.03,-50.0,4.25,0.74,-1.3,5952.54,-44.78,,04-27
236,000429,粤高速A,0.02,-60.0,,0.52,,2231.82,-62.59,,04-27
237,600158,中体产业,0.04,4862.5,1.58,2.55,-0.06,3352.85,4766.12,,04-27
238,600176,中国巨石,0.03,-60.91,4.2,0.65,0.0,2388.78,-41.42,,04-27
239,000540,中天金融,0.23,101.6,,11.52,,28949.07,101.61,,04-27
240,600587,新华医疗,0.31,19.23,8.8,3.57,-0.07,5378.87,53.8,,04-27
241,600604,市北高新,0.03,-378.26,2.03,1.27,-0.12,1450.33,-379.7,,04-27
242,601088,中国神华,0.56,-1.07,13.32,4.27,0.66,1106500.0,-1.06,,04-27
243,002024,苏宁易购,0.07,-52.36,,1.72,,49277.7,-48.19,,04-27
244,601231,环旭电子,0.16,45.45,3.56,4.72,0.91,16641.43,56.81,,04-27
245,300277,海联讯,0.01,-110.25,4.16,,-0.38,98.74,-120.41,,04-27
246,601398,工商银行,0.2,11.11,3.42,5.93,0.92,6874300.0,12.08,,04-27
247,000651,格力电器,0.45,15.33,,4.88,,133519.54,13.77,,04-27
248,600679,上海凤凰,-0.02,73.17,1.65,-1.28,-0.19,-752.27,72.98,,04-27
249,601618,中国中冶,0.05,0.0,2.21,2.51,-0.34,104366.3,20.88,,04-27
250,600305,恒顺醋业,0.04,16.67,4.02,1.05,0.55,538.69,17.97,,04-27
251,600695,绿庭投资,0.11,-354.76,0.51,23.29,-0.03,7648.66,-371.32,,04-27
252,000692,惠天热电,0.02,5.0,,0.49,,615.78,5.15,,04-27
253,600322,天房发展,0.06,20.0,4.04,1.49,-0.02,6631.56,10.79,,04-27
254,600713,南京医药,0.01,-115.76,1.43,0.36,-0.28,361.1,-115.72,,04-27
255,601888,中国国旅,0.56,48.06,6.93,8.13,0.74,49587.26,48.07,,04-27
256,600362,江西铜业,0.28,-31.71,12.66,2.24,0.26,97055.87,-32.33,,04-27
257,603366,日出东方,0.12,,8.86,1.4,-0.76,4924.07,,,04-27
258,600398,海澜之家,0.06,-14.29,3.23,1.83,-0.2,3777.2,-18.06,,04-27
259,600798,宁波海运,-0.02,-48.58,2.19,-0.99,0.11,-1893.62,-48.45,,04-27
260,600068,葛洲坝,0.13,4.13,3.7,3.47,0.07,44019.05,4.09,,04-27
261,000829,天音控股,-0.07,-302.86,,-3.2,,-6720.8,-303.06,,04-27
262,000045,深纺织A,-0.01,-133.33,,-0.31,,-483.77,-156.23,,04-27
263,600477,杭萧钢构,0.0,-40.0,1.61,0.18,0.0,135.75,-41.13,,04-27
264,000069,华侨城A,0.07,28.85,,2.41,,48620.24,67.06,,04-27
265,600103,青山纸业,0.0,-101.89,1.29,0.04,-0.02,48.87,-101.74,,04-27
266,000159,国际实业,0.05,-12.0,,1.22,,2542.31,-7.15,,04-27
267,600869,智慧能源,0.02,-85.71,2.98,0.82,0.05,2408.01,-65.97,,04-27
268,600531,豫光金铅,-0.13,-176.47,6.24,-2.01,0.44,-3733.27,-176.59,,04-27
269,600891,秋林集团,0.05,-16.67,2.51,1.91,0.08,1547.12,-17.62,,04-27
270,600163,中闽能源,-0.15,15.15,1.83,-7.98,-0.13,-10991.07,15.21,,04-27
271,600965,福成股份,0.08,534.71,1.86,4.21,0.02,2145.58,532.32,,04-27
272,000528,柳工,0.08,-38.46,,0.99,,9222.5,-37.51,,04-27
273,600182,S佳通,0.16,30.08,2.47,6.65,-0.24,5401.26,29.54,,04-27
274,600985,雷鸣科化,0.07,40.0,5.23,1.31,-0.12,1191.48,74.11,,04-27
275,000546,金圆股份,-0.02,-119.02,,-2.03,,-301.06,-118.98,,04-27
276,000998,隆平高科,0.24,-13.57,,7.91,,10050.91,29.38,,04-27
277,600610,中毅达,0.01,25.0,0.36,1.29,-0.03,164.99,30.44,,04-27
278,600255,梦舟股份,-0.0,-140.0,2.63,-0.15,-0.11,-181.67,-130.41,,04-27
279,601558,ST锐电,-0.06,-300.0,3.04,-2.03,-0.14,-24853.52,-537.88,,04-27
280,000659,珠海中富,-0.05,400.0,,-2.89,,-6047.2,301.16,,04-27
281,600291,西水股份,0.05,-166.93,6.27,0.83,2.14,1980.08,-166.86,,04-27
282,601668,中国建筑,0.12,33.33,3.51,3.45,-0.53,356892.3,39.49,,04-27
283,601800,中国交建,0.11,10.0,5.51,2.0,-0.16,179088.75,17.22,,04-27
284,000700,模塑科技,0.08,38.67,,1.99,,2408.5,38.57,,04-27
285,600718,东软集团,0.04,-20.0,4.2,0.99,-0.68,5064.84,-8.48,,04-27
286,601908,京运通,0.01,-75.0,4.24,0.2,0.04,741.6,-60.63,,04-27
287,000719,中原传媒,0.1,0.0,,2.46,,4300.44,-0.8,,04-27
288,600350,山东高速,0.09,9.64,3.75,2.45,0.0,43615.4,8.7,,04-27
289,600734,实达集团,-0.04,-2.97,0.41,-8.47,0.66,-1260.56,-3.08,,04-27
290,601998,中信银行,0.2,11.11,4.44,4.6,-1.38,921800.0,7.65,,04-27
291,600750,江中药业,0.27,22.73,6.7,4.09,0.15,8362.71,24.27,,04-27
292,603123,翠微股份,0.19,,5.44,3.48,0.75,5734.68,51.36,,04-27
293,600010,包钢股份,0.01,488.24,2.39,0.51,0.03,9673.63,798.62,,04-27
294,000815,美利云,-0.04,-33.33,,-2.04,,-1343.38,-29.46,,04-27
295,600460,士兰微,0.01,-70.0,1.96,0.31,0.0,519.44,-37.28,,04-27
296,600821,津劝业,0.01,0.0,1.39,0.61,0.12,350.01,12.95,,04-27
297,600090,同济堂,0.13,-1350.0,1.31,10.05,0.4,4598.01,-1396.68,,04-27
298,600838,上海九百,0.02,96.88,1.71,1.11,-0.03,756.39,97.13,,04-27
299,600501,航天晨光,0.03,0.0,2.99,0.86,-0.26,992.67,-8.91,,04-27
300,600889,南京化纤,0.06,-168.75,3.03,1.82,-0.25,1680.53,-168.77,,04-27
301,000505,京粮控股,-0.06,-0.0,,-11.47,,-2539.59,-7.08,,04-27
302,600161,天坛生物,0.19,35.71,3.2,6.0,-0.02,9618.61,34.85,,04-27
303,600556,ST慧球,-0.01,195.45,-0.08,,-0.01,-255.58,195.05,,04-27
304,600962,国投中鲁,0.03,-46.15,3.85,0.73,0.8,734.12,-30.05,,04-27
305,000975,银泰资源,0.21,5450.0,,7.28,,19641.71,8289.44,,04-27
306,600590,泰豪科技,0.02,22.22,4.36,0.5,-0.17,1089.37,36.43,,04-27
307,601100,恒立液压,0.11,-45.0,5.36,2.04,0.04,6810.11,-19.36,,04-27
308,000587,金洲慈航,0.05,-28.57,,2.63,,2790.76,-27.07,,04-27
309,600624,复旦复华,0.02,15.67,1.69,0.92,-0.29,536.17,16.1,,04-27
310,601258,庞大集团,0.09,28.57,3.46,2.65,2.47,23812.74,32.01,,04-27
311,600271,航天信息,0.26,0.0,6.12,4.33,-0.15,23960.18,0.5,,04-27
312,601519,*ST智慧,-0.07,175.0,2.03,-3.21,-0.04,-9189.86,455.26,,04-27
313,000656,金科股份,0.32,14.29,,5.25,,37466.35,16.4,,04-27
314,600308,华泰股份,0.02,5.0,5.35,0.38,0.25,2397.67,4.64,,04-27
315,600698,湖南天雁,0.01,17.98,0.65,1.62,-0.05,1018.62,17.46,,04-27
316,000697,炼石有色,0.01,700.0,,0.76,,379.84,662.68,,04-27
317,600326,西藏天路,-0.02,-1216.67,1.92,-1.04,-0.3,-1100.98,-1215.77,,04-27
318,600716,凤凰股份,-0.01,2380.0,2.44,-0.51,-0.39,-915.63,2561.97,,04-27
319,601899,紫金矿业,0.03,-32.65,1.32,2.52,0.03,71950.79,-32.75,,04-27
320,600346,恒力股份,0.0,-127.27,2.35,0.14,0.34,78.04,-128.46,,04-27
321,600732,ST新梅,-0.01,-15.38,1.19,-0.93,-0.19,-504.8,55.74,,04-27
322,600754,锦江股份,0.16,11.23,7.05,2.16,0.11,9383.4,11.26,,04-27
323,600771,广誉远,0.0,-104.29,0.09,2.99,0.05,64.41,-103.91,,04-27
324,603767,中马传动,,,,,,1178.08,-42.02,,04-27
325,600790,轻纺城,0.1,64.47,3.87,2.68,-0.08,8233.73,118.83,,04-27
326,000017,深中华A,-0.05,68.88,,,,-2664.68,68.88,,04-27
327,600059,古越龙山,0.1,0.0,3.9,2.59,-0.06,6315.88,0.73,,04-27
328,000819,岳阳兴长,0.06,18.52,,2.31,,1353.63,17.33,,04-27
329,600435,北方导航,0.01,0.0,2.9,0.51,-0.01,1103.92,4.89,,04-27
330,600807,天业股份,0.02,100.0,1.55,1.15,-0.06,568.4,73.69,,04-27
331,000035,中国天楹,0.0,-95.0,,,,55.75,-94.05,,04-27
332,600486,扬农化工,0.57,87.54,12.0,4.9,1.54,9856.2,87.9,,04-27
333,000898,鞍钢股份,0.08,-128.74,,1.16,,54000.0,-128.6,,04-27
